YEAR,MONTH_NAME,BEGIN_DAY,BEGIN_DATE_TIME,TIME_OF_DAY,DAMAGE_PROPERTY,EVENT_TYPE,STATE,TOR_F_SCALE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,EVENT_NARRATIVE
2024,January,9,2024-01-09 14:00:00,14:00:00,50000,Flash Flood,SOUTH CAROLINA,,GRASSY POND,35.146,-81.763,"Multiple sources reported flash flooding developed across mainly northern Cherokee County after 3 to 5 inches of rain fell across the area in around 12 hours. Numerous roads were inundated due to stream flooding or poor drainage. Impacted streams included the Broad River near Blacksburg, which exceeded minor flood stage, indicating inundation of Little Hope Rd and River Rd. Emergency manager reported that more than two dozen roads were damaged or inundated throughout the county, including Mill Gin Rd in the northwest part of the county, which was flooded by Cherokee Creek. A number of water rescues occurred including a driver from a vehicle that was being swept away, and about 20 people who were evacuated from an apartment complex west of Blackburg."
2024,January,9,2024-01-09 14:00:00,14:00:00,10000,Flash Flood,NORTH CAROLINA,,PINEVILLE,35.093,-80.96,"Stream gauges indicated flash flooding developed across Charlotte and vicinity after 3 to 5 inches of rain fell across the city in 12 hours, with about half of that falling in just a couple of hours during the late morning and early afternoon. Multiple creeks overflowed their banks and inundated numerous adjacent roadways, rendering them impassable. Other roads were inundated and closed due to poor drainage. Impacted streams included Steele, Sugar, McMullen, Irvins, Little Hope, Stewart, Mallard, and especially Briar. Although flooding was largely limited to roadway flooding, water did enter the crawl spaces of a few homes along McMullen Creek."
2024,January,9,2024-01-09 18:00:00,18:00:00,1000,Flood,NORTH CAROLINA,,PINEVILLE,35.093,-80.96,"Although heavy rain ended across Charlotte and vicinity during early evening, stream gauges indicated several streams remained out of their banks, flooding multiple roads. Most water had receded in most areas by mid-evening."
2024,January,9,2024-01-09 12:00:00,12:00:00,10000,Flash Flood,SOUTH CAROLINA,,BLYTHE SHOALS,35.082,-82.542,"Emergency manager, public sources, and stream gauges reported flash flooding developed throughout Greenville County after around 4 inches of rain fell in around 12 hours. Numerous small streams overflowed their banks and inundated adjacent roads throughout the county, with roads and streets being especially impassable in the urban centers. Minor flooding developed along the Reedy River in downtown Greenville, flooding Hudson Street as well as inundating large portions of Unity Park and Cleveland Park and lower portions of Cancer Survivors Park."
2024,January,9,2024-01-09 12:00:00,12:00:00,50000,Flash Flood,SOUTH CAROLINA,,CAMPOBELLO ARPT,35.064,-82.21,"Ham radio operators and other sources reported flash flooding developed across northern and central Spartanburg County after around 4 inches of rain fell in around 12 hours. Impacts were mainly due to inundation of roads via small stream flooding or poor drainage. Impacts were especially noteworthy in and near the city of Spartanburg, where multiple vehicles were submerged in floodwater, including at S Irwin Ave Ext at Carolina Dr, S Church St Ext and Staley Dr, New Cut Rd at Caldwell Rd, and Willis Rd at Rossin Ln. Additionally, water from Holston Creek inundated Old Mill Rd near Campobello and Vines Creek overflowed onto  Bennetts Bridge Rd near Reidville."
2024,January,9,2024-01-09 18:00:00,18:00:00,1000,Flood,SOUTH CAROLINA,,CAMPOBELLO ARPT,35.064,-82.21,"Although heavy rain ended across Spartanburg County during the late afternoon, runoff from the earlier heavy rain resulted in continued elevated stream levels and inundation of some roads well into the evening hours. Flooding was especially persistent along the South Pacolet and its tributaries during this time."
2024,January,9,2024-01-09 15:00:00,15:00:00,1000,Flash Flood,SOUTH CAROLINA,,VAN WYCK,35.0074,-80.869,"A small unnamed stream flooded, with water covering the roadway, on Calvin Hall Rd at Elven Dr.  The road was impassable.  Time estimated."
2024,January,9,2024-01-09 14:45:00,14:45:00,2000,Flash Flood,SOUTH CAROLINA,,VAN WYCK,34.9968,-80.8453,Man O War Dr in Indian Land was flooded and impassable.  Time estimated.
2024,January,9,2024-01-09 15:25:00,15:25:00,1000,Flash Flood,SOUTH CAROLINA,,VAN WYCK,34.9662,-80.8675,"Pursuit Ln, near Indian Land, was flooded and impassable. Time estimated."
2024,January,9,2024-01-09 16:40:00,16:40:00,5000,Thunderstorm Wind,NORTH CAROLINA,,WEST ROCKINGHAM,34.93,-79.8,Several trees were reported down in the Rockingham area.
2024,February,28,2024-02-28 09:33:00,09:33:00,10000,Thunderstorm Wind,ALABAMA,,HAZEL GREEN ARPT,34.9191,-86.6819,Multiple power poles were knocked over along Morris Road in Toney.
2024,February,28,2024-02-28 09:31:00,09:31:00,1000,Thunderstorm Wind,ALABAMA,,MADISON XRDS,34.9183,-86.7138,A power line was knocked down on a vehicle along Pulaski Pike and Opp Reynolds Road.
2024,January,9,2024-01-09 17:54:00,17:54:00,1000,Thunderstorm Wind,NORTH CAROLINA,,PARKTON,34.9,-79.01,A sign blew off a gas station near the intersection of North Fayetteville Street and David Parnell street in Parkton.
2024,February,6,2024-02-06 13:15:00,13:15:00,1000,Flash Flood,CALIFORNIA,,BARSTOW,34.8864,-117.0084,One lane of I-15 northbound in Barstow was closed due to flooding.
2024,January,9,2024-01-09 14:00:00,14:00:00,30000,Flash Flood,SOUTH CAROLINA,,OGDEN,34.882,-81.13,"Multiple sources reported flash flooding developed in the Rock Hill and Form Mill areas after 3 to 5 inches of rain fell in around 12 hours, with about half of that falling in just a couple of hours during the late morning and early afternoon. Multiple streams overflowed their banks and inundated roads and even some structures. Impacted streams included Wildcat Creek, which inundated Ogden Rd and McConnells Highway and Big Dutchman Creek, which flooded West Oak Dr and Mount Gallant Rd, and Stony Creek, which inundated Highway 324. Poor drainage flooding also resulted in a motorist becoming stranded at Celanese Rd and Museum Rd and water entering homes on Hamilton Forest Rd in Fort Mill and on Beachwood Cove Dr in Tega Cay."
2024,February,28,2024-02-28 15:31:00,15:31:00,10000,Thunderstorm Wind,SOUTH CAROLINA,,PELHAM,34.867,-82.199,"NWS employee reported trees blown down on Brockman McClimon Rd at Liberty Hill Rd in Greer. County comms reported other trees down on Gas Plant Rd and Bethlehem Church Rd in Moore and Roebuck, respectively. A tree was also down on a home on Betsy Ln in Woodruff."
2024,January,9,2024-01-09 12:30:00,12:30:00,1000,Flash Flood,SOUTH CAROLINA,,SIX MILE,34.867,-82.788,Stream gauges and Ham radio operator reported tributaries of Twelvemile Creek after 3 to 5 inches of rain fell across Pickens County in around 12 hours. Gregory Creek inundated Concord Church Rd and Whitmire Hill Rd was flooded by another tributary.
2024,January,9,2024-01-09 17:00:00,17:00:00,10000,Flood,SOUTH CAROLINA,,BRANDON,34.848,-82.405,"Although heavy rain ended across Greenville County during the late afternoon, runoff from the earlier rainfall continued to result on elevated stream levels and inundation of some roads throughout central and southern Greenville County into the evening. This included the Reedy River basin, where minor flooding persisted between Greenville and Simpsonville. Some damage to boardwalks and bridges occurred in Conestee Nature Preserve."
2024,February,28,2024-02-28 07:48:00,07:48:00,30000,Thunderstorm Wind,ALABAMA,,PICKWICK LAKE,34.821,-88.0808,Multiple trees and a power pole were knocked down on Riverton Rose Trace near the TVA campground. A power pole fell on a vehicle temporarily trapping an occupant. Time estimated by radar.
2024,January,12,2024-01-12 06:22:00,06:22:00,10000,Thunderstorm Wind,ARKANSAS,,SOUTH PLAINS,34.8,-90.99,Part of a roof was lifted off a home and several trees were downed in Moro.
2024,January,12,2024-01-12 06:35:00,06:35:00,10000,Thunderstorm Wind,ARKANSAS,,FELTON,34.79,-90.79,Part of a roof was blown off near the intersection of highway 243 and county road 402.
2024,February,28,2024-02-28 08:22:00,08:22:00,500,Thunderstorm Wind,ALABAMA,,BARTON,34.7733,-87.8989,A tree was knocked down at 2903 Mulberry Lane.
2024,January,9,2024-01-09 17:16:00,17:16:00,5000,Thunderstorm Wind,NORTH CAROLINA,,LAURINBURG,34.7677,-79.4391,Power outages were reported due to trees falling on power lines near the town of Laurinburg.
2024,January,9,2024-01-09 16:39:00,16:39:00,10000,Thunderstorm Wind,SOUTH CAROLINA,,FULTON,34.76,-79.83,Trees and powerlines down along Old Wire Road.
2024,February,28,2024-02-28 08:40:00,08:40:00,500,Thunderstorm Wind,ALABAMA,,NITRATE CITY,34.7576,-87.5729,A tree was knocked down near the intersection of Gate 6 Road and 2nd Street.
2024,February,28,2024-02-28 12:18:00,12:18:00,5000,Thunderstorm Wind,GEORGIA,,HAWKINS,34.7143,-85.2775,Trees and powerlines down and trees reported on homes north of Warthen St and east of hwy27 in North Lafayette.
2024,January,9,2024-01-09 14:00:00,14:00:00,1000,Flood,SOUTH CAROLINA,,PENDLETON,34.701,-82.722,"Stream gauges and Ham radio operator reported flooding gradually developed along Eighteen Mile Creek and some of its tributaries after 3 to 5 inches of rain fell across the basin in around 12 hours. Portions of Central Rd, Bishop Branch Rd, and Highway 28 were inundated from overflowing streams."
2024,February,28,2024-02-28 08:48:00,08:48:00,500,Thunderstorm Wind,ALABAMA,,LEIGHTON,34.6985,-87.5371,A tree was knocked down near 8180 Old Highway 20.
2024,January,9,2024-01-09 12:45:00,12:45:00,1000,Flash Flood,SOUTH CAROLINA,,FOUNTAIN INN,34.692,-82.177,"A stream gauge on Durbin Creek on the Laurens County side of Fountain Inn indicated flash flooding developed along the stream after around 4 inches of rain fell over the basin on around 12 hours. Sullivan Rd was inundated by water from South Durbin Creek. Additionally, the public reported (via Social Media) that Reedy Fork overflowed its banks near Laurens, inundating Boyd Rd."
2024,January,9,2024-01-09 12:00:00,12:00:00,5000,Flash Flood,SOUTH CAROLINA,,WESTMINSTER,34.68,-83.119,"Public reported (via Social Media) flash flooding developed across central Oconee County, particularly in the urban areas around Seneca and Westminster after 3 to 5 inches of rain fell in around 12 hours. Multiple roads were inundated and impassable due to a combination of small stream flooding and poor drainage."
2024,January,9,2024-01-09 16:29:00,16:29:00,20000,Flash Flood,SOUTH CAROLINA,,CROCKETTS XRDS,34.6727,-80.7723,Rum Creek and surrounding tributaries flooded and affected two homes on Country Club Dr.  Both homes were flooded by 2 to 4 feet of water.
2024,February,28,2024-02-28 09:54:00,09:54:00,2000,Thunderstorm Wind,ALABAMA,,LILY FLAG,34.6722,-86.5541,A very large tree with a 55 inch diameter was knocked down on Four Mile Post Road.
2024,February,28,2024-02-28 08:43:00,08:43:00,1000,Thunderstorm Wind,ALABAMA,,SPRING VLY,34.6569,-87.6209,A power line was knocked down or leaning along Spring Valley Road.
2024,January,9,2024-01-09 17:10:00,17:10:00,6000,Thunderstorm Wind,SOUTH CAROLINA,,TATUM,34.63,-79.61,Three power poles snapped along Mt. Zion church road near Tatum.
2024,February,28,2024-02-28 10:58:00,10:58:00,20000,Thunderstorm Wind,ALABAMA,,NEW HOME,34.6252,-85.742,A large portion of a metal roof was peeled off of a church in Henagar.  Also a roof was blown off of a barn building collapsing the metal side of the building.
2024,February,28,2024-02-28 10:58:00,10:58:00,1000,Thunderstorm Wind,ALABAMA,,NEW HOME,34.6252,-85.742,A roof was blown off of a large shed on Andrew Lee Drive in Henagar. Time estimated by radar.
2024,January,9,2024-01-09 12:00:00,12:00:00,1000,Flood,GEORGIA,,CLARKESVILLE,34.622,-83.528,A stream gauge on the Soque River in Clarkesville exceeded its established flood stage after 3 to 5 inches of rain fell throughout the basin in 12 to 18 hours. Pitts Park in Clarkesville was inundated.
2024,January,9,2024-01-09 18:45:00,18:45:00,15000,Thunderstorm Wind,NORTH CAROLINA,,ELIZABETHTOWN,34.62,-78.61,Several trees and some power lines down in the Elizabethtown area.
2024,February,28,2024-02-28 11:00:00,11:00:00,5000,Thunderstorm Wind,ALABAMA,,NEW HOME,34.6054,-85.7225,A roof was partially blown off of a barn on Burton Drive in Henagar. Time estimated by radar.
2024,February,28,2024-02-28 10:46:00,10:46:00,1000,Thunderstorm Wind,ALABAMA,,SECTION,34.6001,-85.993,A tree was knocked down and blocking Highway 35 in Section.
2024,February,28,2024-02-28 09:43:00,09:43:00,500,Thunderstorm Wind,ALABAMA,,TRIANA,34.5943,-86.737,Large tree limbs up to 3 inches in diameter and 12 to 15 feet long were knocked down along Zeirdt Road.
2024,February,28,2024-02-28 10:47:00,10:47:00,1000,Thunderstorm Wind,ALABAMA,,SECTION,34.5834,-85.9861,A tree was knocked down and blocking the road along Highway 35 in Section.
2024,February,28,2024-02-28 10:42:00,10:42:00,2000,Thunderstorm Wind,ALABAMA,,PLEASANT HILL,34.5785,-86.1103,Several trees were knocked down along Skyline Shores Drive.
2024,February,28,2024-02-28 10:44:00,10:44:00,2000,Thunderstorm Wind,ALABAMA,,LANGSTON,34.539,-86.0744,Multiple trees were knocked down on Highway 67 in Langston.
2024,February,28,2024-02-28 10:32:00,10:32:00,2000,Thunderstorm Wind,ALABAMA,,GRANT,34.53,-86.27,The roof was peeled back on a home in Grant.
2024,February,28,2024-02-28 10:14:00,10:14:00,10000,Thunderstorm Wind,ALABAMA,,MT OLIVE,34.47,-86.53,The roof was blown off of a barn off of Greenbriar Cove Road in Morgan City. Time estimated by radar.
2024,January,9,2024-01-09 18:11:00,18:11:00,3000,Thunderstorm Wind,NORTH CAROLINA,,BOARDMAN,34.44,-78.95,A cedar tree fell on a house along Old Boardman road in Evergreen. Damage is consistent with straight line winds at about 75 mph. Time estimated by radar.
2024,February,28,2024-02-28 09:53:00,09:53:00,2000,Thunderstorm Wind,ALABAMA,,DANVILLE,34.41,-87.09,The roof of a large barn was damaged at this location.
2024,February,12,2024-02-12 16:38:00,16:38:00,25000,Thunderstorm Wind,ALABAMA,,CHIGGER HILL,34.4,-86.0,"The roof was lifted and displaced on a building, which also knocked out the top portion of the brick wall on one side of the building.  A tin roof was also taken off of a nearby garage building. This occurred in Lakeview at the intersection of Highway 75 and CR 434. The photo of the damage was provided via social media and compared to previous Google Maps street view photos. Time estimated by radar."
2024,February,28,2024-02-28 08:02:00,08:02:00,10000,Thunderstorm Wind,MISSISSIPPI,,MT VERNON,34.3391,-88.7722,Multiple trees were knocked down along Mt. Vernon Road.
2024,January,9,2024-01-09 18:45:00,18:45:00,10000,Thunderstorm Wind,NORTH CAROLINA,,WHITEVILLE,34.33,-78.7,Structural damage at a building on Lee Avenue in Whiteville. Winds ripped the roof off the building at this location.
2024,February,28,2024-02-28 14:22:00,14:22:00,4000,Thunderstorm Wind,GEORGIA,,WALESKA,34.2905,-84.5567,Four reports of trees down along Fincher Rd between Broad Water Bay Rd and Reinhardt College Parkway.
